StartNodeID,EndNodeID,BaseTravelTime,CongestionFactor
9825,9826,1.0,1.49
9825,10049,1.0,1.21
9826,9827,1.0,1.40
9826,10050,1.0,1.45
9827,9828,1.0,1.55
9827,10051,1.0,1.48
9828,9829,1.0,1.52
9828,10052,1.0,1.37
9829,9830,1.0,1.05
9829,10053,1.0,1.41
9830,9831,1.0,1.88
9830,10054,1.0,1.24
9831,9832,1.0,1.02
9831,10055,1.0,1.04
9832,9833,1.0,1.42
9832,10056,1.0,1.83
9833,9834,1.0,1.24
9833,10057,1.0,2.00
9834,9835,1.0,1.19
9834,10058,1.0,1.49
9835,9836,1.0,1.05
9835,10059,1.0,1.52
9836,9837,1.0,1.28
9836,10060,1.0,1.26
9837,9838,1.0,1.05
9837,10061,1.0,1.97
9838,9839,1.0,1.72
9838,10062,1.0,1.40
9839,9840,1.0,1.58
9839,10063,1.0,1.95
9840,9841,1.0,1.04
9840,10064,1.0,1.38
9841,9842,1.0,1.74
9841,10065,1.0,1.03
9842,9843,1.0,1.61
9842,10066,1.0,1.77
9843,9844,1.0,1.79
9843,10067,1.0,1.20
9844,9845,1.0,1.18
9844,10068,1.0,1.80
9845,9846,1.0,1.82
9845,10069,1.0,1.25
9846,9847,1.0,1.43
9846,10070,1.0,1.28
9847,9848,1.0,1.33
9847,10071,1.0,1.87
9848,9849,1.0,1.60
9848,10072,1.0,1.63
9849,9850,1.0,1.65
9849,10073,1.0,1.30
9850,9851,1.0,1.09
9850,10074,1.0,1.14
9851,9852,1.0,1.34
9851,10075,1.0,1.28
9852,9853,1.0,1.04
9852,10076,1.0,1.07
9853,9854,1.0,1.25
9853,10077,1.0,1.50
9854,9855,1.0,1.43
9854,10078,1.0,1.43
9855,10079,1.0,1.94
9856,9857,1.0,1.50
9856,10080,1.0,1.19
9857,9858,1.0,1.20
9857,10081,1.0,1.42
9858,9859,1.0,1.92
9858,10082,1.0,1.69
9859,9860,1.0,1.31
9859,10083,1.0,1.21
9860,9861,1.0,1.18
9860,10084,1.0,1.34
9861,9862,1.0,1.64
9861,10085,1.0,1.26
9862,9863,1.0,1.34
9862,10086,1.0,1.03
9863,9864,1.0,2.00
9863,10087,1.0,1.09
9864,9865,1.0,1.51
9864,10088,1.0,1.17
9865,9866,1.0,1.76
9865,10089,1.0,1.52
9866,9867,1.0,1.54
9866,10090,1.0,1.69
9867,9868,1.0,1.21
9867,10091,1.0,1.68
9868,9869,1.0,1.76
9868,10092,1.0,1.09
9869,9870,1.0,1.46
9869,10093,1.0,1.59
9870,9871,1.0,1.54
9870,10094,1.0,1.36
9871,9872,1.0,1.39
9871,10095,1.0,1.78
9872,9873,1.0,1.14
9872,10096,1.0,1.31
9873,9874,1.0,1.89
9873,10097,1.0,1.90
9874,9875,1.0,1.58
9874,10098,1.0,1.01
9875,9876,1.0,1.08
9875,10099,1.0,1.81
9876,9877,1.0,1.92
9876,10100,1.0,1.39
9877,9878,1.0,1.63
9877,10101,1.0,1.06
9878,9879,1.0,1.89
9878,10102,1.0,1.27
9879,9880,1.0,1.04
9879,10103,1.0,1.24
9880,9881,1.0,1.04
9880,10104,1.0,1.03
9881,9882,1.0,1.02
9881,10105,1.0,1.12
9882,9883,1.0,1.82
9882,10106,1.0,1.83
9883,9884,1.0,1.11
9883,10107,1.0,1.34
9884,9885,1.0,1.74
9884,10108,1.0,1.44
9885,9886,1.0,1.80
9885,10109,1.0,1.66
9886,9887,1.0,1.57
9886,10110,1.0,1.80
9887,9888,1.0,1.89
9887,10111,1.0,1.85
9888,9889,1.0,1.78
9888,10112,1.0,1.29
9889,9890,1.0,1.27
9889,10113,1.0,1.61
9890,9891,1.0,1.78
9890,10114,1.0,1.86
9891,9892,1.0,1.78
9891,10115,1.0,1.80
9892,9893,1.0,1.49
9892,10116,1.0,1.39
9893,9894,1.0,1.50
9893,10117,1.0,1.09
9894,9895,1.0,1.65
9894,10118,1.0,1.50
9895,9896,1.0,1.87
9895,10119,1.0,1.65
9896,9897,1.0,1.52
9896,10120,1.0,1.46
9897,9898,1.0,1.46
9897,10121,1.0,1.58
9898,9899,1.0,1.39
9898,10122,1.0,1.93
9899,9900,1.0,1.71
9899,10123,1.0,1.45
9900,9901,1.0,1.13
9900,10124,1.0,1.51
9901,9902,1.0,1.98
9901,10125,1.0,1.22
9902,9903,1.0,1.14
9902,10126,1.0,1.28
9903,9904,1.0,1.13
9903,10127,1.0,1.78
9904,9905,1.0,1.43
9904,10128,1.0,1.93
9905,9906,1.0,1.92
9905,10129,1.0,1.14
9906,9907,1.0,1.56
9906,10130,1.0,1.25
9907,9908,1.0,1.35
9907,10131,1.0,1.48
9908,9909,1.0,1.74
9908,10132,1.0,1.21
9909,9910,1.0,1.07
9909,10133,1.0,1.96
9910,9911,1.0,1.06
9910,10134,1.0,1.26
9911,9912,1.0,1.34
9911,10135,1.0,1.59
9912,9913,1.0,1.23
9912,10136,1.0,1.74
9913,9914,1.0,1.52
9913,10137,1.0,1.04
9914,9915,1.0,1.95
9914,10138,1.0,1.89
9915,9916,1.0,1.01
9915,10139,1.0,2.00
9916,9917,1.0,1.33
9916,10140,1.0,1.42
9917,9918,1.0,1.57
9917,10141,1.0,2.00
9918,9919,1.0,1.19
9918,10142,1.0,1.03
9919,9920,1.0,1.63
9919,10143,1.0,1.64
9920,9921,1.0,1.52
9920,10144,1.0,1.78
9921,9922,1.0,1.49
9921,10145,1.0,1.58
9922,9923,1.0,1.65
9922,10146,1.0,1.02
9923,9924,1.0,1.81
9923,10147,1.0,1.32
9924,9925,1.0,1.72
9924,10148,1.0,1.85
9925,9926,1.0,1.58
9925,10149,1.0,1.98
9926,9927,1.0,1.76
9926,10150,1.0,1.92
9927,9928,1.0,1.65
9927,10151,1.0,1.38
9928,9929,1.0,1.20
9928,10152,1.0,1.16
9929,9930,1.0,1.45
9929,10153,1.0,1.15
9930,9931,1.0,1.15
9930,10154,1.0,1.33
9931,9932,1.0,1.04
9931,10155,1.0,1.02
9932,9933,1.0,1.74
9932,10156,1.0,1.48
9933,9934,1.0,1.38
9933,10157,1.0,1.62
9934,9935,1.0,1.74
9934,10158,1.0,1.75
9935,9936,1.0,1.26
9935,10159,1.0,1.73
9936,9937,1.0,1.61
9936,10160,1.0,1.13
9937,9938,1.0,1.24
9937,10161,1.0,1.02
9938,9939,1.0,1.11
9938,10162,1.0,1.19
9939,9940,1.0,1.28
9939,10163,1.0,1.29
9940,9941,1.0,1.41
9940,10164,1.0,1.07
9941,9942,1.0,1.30
9941,10165,1.0,1.19
9942,9943,1.0,1.30
9942,10166,1.0,1.53
9943,9944,1.0,1.38
9943,10167,1.0,1.29
9944,9945,1.0,1.94
9944,10168,1.0,1.11
9945,9946,1.0,1.95
9945,10169,1.0,1.68
9946,9947,1.0,1.44
9946,10170,1.0,1.03
9947,9948,1.0,1.07
9947,10171,1.0,1.07
9948,9949,1.0,1.62
9948,10172,1.0,1.87
9949,9950,1.0,1.09
9949,10173,1.0,1.92
9950,9951,1.0,1.66
9950,10174,1.0,1.66
9951,9952,1.0,1.43
9951,10175,1.0,1.57
9952,9953,1.0,1.21
9952,10176,1.0,1.34
9953,9954,1.0,1.77
9953,10177,1.0,1.41
9954,9955,1.0,1.26
9954,10178,1.0,1.47
9955,9956,1.0,1.29
9955,10179,1.0,1.48
9956,9957,1.0,1.65
9956,10180,1.0,1.25
9957,9958,1.0,1.33
9957,10181,1.0,1.81
9958,9959,1.0,1.16
9958,10182,1.0,1.03
9959,9960,1.0,1.91
9959,10183,1.0,1.70
9960,9961,1.0,1.50
9960,10184,1.0,1.56
9961,9962,1.0,1.05
9961,10185,1.0,1.51
9962,9963,1.0,1.07
9962,10186,1.0,1.62
9963,9964,1.0,1.04
9963,10187,1.0,1.98
9964,9965,1.0,1.19
9964,10188,1.0,1.69
9965,9966,1.0,1.25
9965,10189,1.0,1.39
9966,9967,1.0,1.81
9966,10190,1.0,1.73
9967,9968,1.0,1.62
9967,10191,1.0,1.24
9968,9969,1.0,1.93
9968,10192,1.0,1.40
9969,9970,1.0,1.09
9969,10193,1.0,1.63
9970,9971,1.0,1.84
9970,10194,1.0,1.15
9971,9972,1.0,1.35
9971,10195,1.0,1.92
9972,9973,1.0,1.31
9972,10196,1.0,1.52
9973,9974,1.0,1.69
9973,10197,1.0,1.83
9974,9975,1.0,1.93
9974,10198,1.0,1.58
9975,9976,1.0,1.00
9975,10199,1.0,1.49
9976,9977,1.0,1.68
9976,10200,1.0,1.72
9977,9978,1.0,1.28
9977,10201,1.0,1.83
9978,9979,1.0,1.37
9978,10202,1.0,1.56
9979,9980,1.0,1.24
9979,10203,1.0,1.78
9980,9981,1.0,1.86
9980,10204,1.0,1.15
9981,9982,1.0,1.46
9981,10205,1.0,1.99
9982,9983,1.0,1.38
9982,10206,1.0,1.24
9983,9984,1.0,1.11
9983,10207,1.0,1.86
9984,9985,1.0,1.89
9984,10208,1.0,1.70
9985,9986,1.0,1.87
9985,10209,1.0,1.76
9986,9987,1.0,1.45
9986,10210,1.0,1.17
9987,9988,1.0,1.74
9987,10211,1.0,1.71
9988,9989,1.0,1.79
9988,10212,1.0,1.05
9989,9990,1.0,1.72
9989,10213,1.0,1.89
9990,9991,1.0,1.81
9990,10214,1.0,1.24
9991,9992,1.0,1.71
9991,10215,1.0,1.73
9992,9993,1.0,1.56
9992,10216,1.0,1.92
9993,9994,1.0,1.09
9993,10217,1.0,1.52
9994,9995,1.0,1.35
9994,10218,1.0,1.34
9995,9996,1.0,1.21
9995,10219,1.0,1.93
9996,9997,1.0,1.91
9996,10220,1.0,1.09
9997,9998,1.0,1.89
9997,10221,1.0,1.08
9998,9999,1.0,1.51
9998,10222,1.0,1.49
9999,10000,1.0,2.00
9999,10223,1.0,1.41
10000,10001,1.0,1.33
10000,10224,1.0,1.10
10001,10002,1.0,1.96
10001,10225,1.0,1.67
10002,10003,1.0,1.16
10002,10226,1.0,1.42
10003,10004,1.0,1.59
10003,10227,1.0,1.31
10004,10005,1.0,1.66
10004,10228,1.0,1.76
10005,10006,1.0,1.58
10005,10229,1.0,1.41
10006,10007,1.0,1.33
10006,10230,1.0,1.82
10007,10008,1.0,1.46
10007,10231,1.0,1.56
10008,10009,1.0,1.26
10008,10232,1.0,1.86
10009,10010,1.0,1.43
10009,10233,1.0,1.90
10010,10011,1.0,1.40
10010,10234,1.0,1.91
10011,10012,1.0,1.98
10011,10235,1.0,1.82
10012,10013,1.0,1.23
10012,10236,1.0,1.69
10013,10014,1.0,1.94
10013,10237,1.0,1.74
10014,10015,1.0,1.13
10014,10238,1.0,1.87
10015,10016,1.0,1.39
10015,10239,1.0,1.73
10016,10017,1.0,1.49
10016,10240,1.0,1.20
10017,10018,1.0,1.18
10017,10241,1.0,1.86
10018,10019,1.0,1.48
10018,10242,1.0,1.34
10019,10020,1.0,1.17
10019,10243,1.0,1.20
10020,10021,1.0,1.67
10020,10244,1.0,1.09
10021,10022,1.0,1.12
10021,10245,1.0,1.99
10022,10023,1.0,1.33
10022,10246,1.0,1.08
10023,10024,1.0,1.45
10023,10247,1.0,1.35
10024,10025,1.0,1.94
10024,10248,1.0,1.96
10025,10026,1.0,1.74
10025,10249,1.0,1.63
10026,10027,1.0,1.42
10026,10250,1.0,1.40
10027,10028,1.0,1.45
10027,10251,1.0,1.46
10028,10029,1.0,1.43
10028,10252,1.0,1.45
10029,10030,1.0,1.19
10029,10253,1.0,1.22
10030,10031,1.0,1.05
10030,10254,1.0,1.08
10031,10032,1.0,1.95
10031,10255,1.0,1.83
10032,10033,1.0,1.77
10032,10256,1.0,1.94
10033,10034,1.0,1.34
10033,10257,1.0,1.44
10034,10035,1.0,1.49
10034,10258,1.0,1.76
10035,10036,1.0,1.42
10035,10259,1.0,1.66
10036,10037,1.0,1.87
10036,10260,1.0,1.17
10037,10038,1.0,1.01
10037,10261,1.0,1.98
10038,10039,1.0,1.20
10038,10262,1.0,1.08
10039,10040,1.0,1.23
10039,10263,1.0,1.14
10040,10041,1.0,1.06
10040,10264,1.0,1.09
10041,10042,1.0,1.02
10041,10265,1.0,1.91
10042,10043,1.0,1.05
10042,10266,1.0,1.10
10043,10044,1.0,1.07
10043,10267,1.0,1.45
10044,10045,1.0,1.15
10044,10268,1.0,1.47
10045,10046,1.0,1.69
10045,10269,1.0,1.71
10046,10047,1.0,1.33
10046,10270,1.0,1.70
10047,10048,1.0,1.61
10047,10271,1.0,1.42
10048,10049,1.0,1.08
10048,10272,1.0,1.33
10049,10050,1.0,1.50
10049,10273,1.0,1.56
10050,10051,1.0,1.29
10050,10274,1.0,1.95
10051,10052,1.0,1.81
10051,10275,1.0,1.92
10052,10053,1.0,1.13
10052,10276,1.0,1.17
10053,10054,1.0,1.01
10053,10277,1.0,1.41
10054,10055,1.0,1.34
10054,10278,1.0,1.82
10055,10056,1.0,1.59
10055,10279,1.0,1.23
10056,10057,1.0,1.89
10056,10280,1.0,1.43
10057,10058,1.0,1.28
10057,10281,1.0,1.93
10058,10059,1.0,1.24
10058,10282,1.0,1.62
10059,10060,1.0,1.82
10059,10283,1.0,1.21
10060,10061,1.0,1.64
10060,10284,1.0,1.86
10061,10062,1.0,1.35
10061,10285,1.0,1.35
10062,10063,1.0,1.90
10062,10286,1.0,1.89
10063,10064,1.0,1.57
10063,10287,1.0,1.68
10064,10065,1.0,1.50
10064,10288,1.0,1.54
10065,10066,1.0,1.52
10065,10289,1.0,1.88
10066,10067,1.0,1.62
10066,10290,1.0,1.97
10067,10068,1.0,1.35
10067,10291,1.0,1.46
10068,10069,1.0,1.77
10068,10292,1.0,1.87
10069,10070,1.0,1.60
10069,10293,1.0,1.08
10070,10071,1.0,1.88
10070,10294,1.0,1.17
10071,10072,1.0,1.72
10071,10295,1.0,1.18
10072,10073,1.0,1.30
10072,10296,1.0,1.73
10073,10074,1.0,1.16
10073,10297,1.0,1.53
10074,10075,1.0,1.01
10074,10298,1.0,1.35
10075,10076,1.0,1.33
10075,10299,1.0,1.45
10076,10077,1.0,1.56
10076,10300,1.0,1.56
10077,10078,1.0,1.65
10077,10301,1.0,1.46
10078,10079,1.0,1.36
10078,10302,1.0,1.48
10079,10303,1.0,1.54
10080,10081,1.0,1.27
10080,10304,1.0,1.15
10081,10082,1.0,1.21
10081,10305,1.0,1.81
10082,10083,1.0,1.41
10082,10306,1.0,1.81
10083,10084,1.0,1.25
10083,10307,1.0,1.92
10084,10085,1.0,1.64
10084,10308,1.0,1.58
10085,10086,1.0,1.57
10085,10309,1.0,1.79
10086,10087,1.0,1.97
10086,10310,1.0,1.69
10087,10088,1.0,1.95
10087,10311,1.0,1.48
10088,10089,1.0,1.87
10088,10312,1.0,1.69
10089,10090,1.0,1.63
10089,10313,1.0,1.86
10090,10091,1.0,1.17
10090,10314,1.0,1.54
10091,10092,1.0,1.21
10091,10315,1.0,1.37
10092,10093,1.0,1.89
10092,10316,1.0,1.08
10093,10094,1.0,1.27
10093,10317,1.0,1.66
10094,10095,1.0,1.06
10094,10318,1.0,1.14
10095,10096,1.0,1.18
10095,10319,1.0,1.24
10096,10097,1.0,1.67
10096,10320,1.0,1.32
10097,10098,1.0,1.95
10097,10321,1.0,1.37
10098,10099,1.0,1.59
10098,10322,1.0,1.93
10099,10100,1.0,1.41
10099,10323,1.0,1.82
10100,10101,1.0,1.54
10100,10324,1.0,1.95
10101,10102,1.0,1.19
10101,10325,1.0,1.23
10102,10103,1.0,1.83
10102,10326,1.0,1.59
10103,10104,1.0,1.40
10103,10327,1.0,1.13
10104,10105,1.0,1.98
10104,10328,1.0,1.35
10105,10106,1.0,1.42
10105,10329,1.0,1.25
10106,10107,1.0,1.10
10106,10330,1.0,1.39
10107,10108,1.0,1.54
10107,10331,1.0,1.46
10108,10109,1.0,1.22
10108,10332,1.0,1.19
10109,10110,1.0,1.70
10109,10333,1.0,1.21
10110,10111,1.0,1.62
10110,10334,1.0,1.81
10111,10112,1.0,1.12
10111,10335,1.0,1.14
10112,10113,1.0,1.67
10112,10336,1.0,1.88
10113,10114,1.0,1.18
10113,10337,1.0,1.07
10114,10115,1.0,1.60
10114,10338,1.0,1.21
10115,10116,1.0,1.34
10115,10339,1.0,1.56
10116,10117,1.0,1.02
10116,10340,1.0,1.33
10117,10118,1.0,1.60
10117,10341,1.0,1.53
10118,10119,1.0,1.07
10118,10342,1.0,1.81
10119,10120,1.0,1.73
10119,10343,1.0,1.10
10120,10121,1.0,1.60
10120,10344,1.0,1.88
10121,10122,1.0,1.92
10121,10345,1.0,1.30
10122,10123,1.0,1.81
10122,10346,1.0,1.13
10123,10124,1.0,1.36
10123,10347,1.0,1.88
10124,10125,1.0,1.33
10124,10348,1.0,1.24
10125,10126,1.0,1.04
10125,10349,1.0,1.34
10126,10127,1.0,1.03
10126,10350,1.0,1.70
10127,10128,1.0,1.60
10127,10351,1.0,1.46
10128,10129,1.0,1.15
10128,10352,1.0,1.89
10129,10130,1.0,1.17
10129,10353,1.0,1.15
10130,10131,1.0,1.90
10130,10354,1.0,1.71
10131,10132,1.0,1.52
10131,10355,1.0,1.96
10132,10133,1.0,1.10
10132,10356,1.0,1.96
10133,10134,1.0,1.26
10133,10357,1.0,1.88
10134,10135,1.0,1.90
10134,10358,1.0,1.73
10135,10136,1.0,1.10
10135,10359,1.0,1.19
10136,10137,1.0,1.18
10136,10360,1.0,2.00
10137,10138,1.0,1.66
10137,10361,1.0,1.74
10138,10139,1.0,1.69
10138,10362,1.0,1.03
10139,10140,1.0,1.79
10139,10363,1.0,1.79
10140,10141,1.0,1.77
10140,10364,1.0,1.84
10141,10142,1.0,1.73
10141,10365,1.0,1.05
10142,10143,1.0,1.90
10142,10366,1.0,1.76
10143,10144,1.0,1.15
10143,10367,1.0,1.39
10144,10145,1.0,1.15
10144,10368,1.0,1.47
10145,10146,1.0,1.31
10145,10369,1.0,1.01
10146,10147,1.0,1.06
10146,10370,1.0,1.20
10147,10148,1.0,1.64
10147,10371,1.0,1.39
10148,10149,1.0,1.55
10148,10372,1.0,1.79
10149,10150,1.0,1.08
10149,10373,1.0,1.82
10150,10151,1.0,1.70
10150,10374,1.0,1.90
10151,10152,1.0,1.71
10151,10375,1.0,1.88
10152,10153,1.0,1.66
10152,10376,1.0,1.54
10153,10154,1.0,1.30
10153,10377,1.0,1.89
10154,10155,1.0,1.01
10154,10378,1.0,1.18
10155,10156,1.0,1.75
10155,10379,1.0,1.68
10156,10157,1.0,1.47
10156,10380,1.0,1.83
10157,10158,1.0,1.43
10157,10381,1.0,1.24
10158,10159,1.0,1.02
10158,10382,1.0,1.65
10159,10160,1.0,1.74
10159,10383,1.0,1.60
10160,10161,1.0,1.10
10160,10384,1.0,1.97
10161,10162,1.0,1.70
10161,10385,1.0,1.23
10162,10163,1.0,1.85
10162,10386,1.0,1.40
10163,10164,1.0,1.38
10163,10387,1.0,1.37
10164,10165,1.0,1.72
10164,10388,1.0,1.67
10165,10166,1.0,1.52
10165,10389,1.0,1.40
10166,10167,1.0,1.61
10166,10390,1.0,1.18
10167,10168,1.0,1.18
10167,10391,1.0,1.97
10168,10169,1.0,1.85
10168,10392,1.0,1.72
10169,10170,1.0,1.30
10169,10393,1.0,1.92
10170,10171,1.0,1.10
10170,10394,1.0,1.75
10171,10172,1.0,1.96
10171,10395,1.0,1.07
10172,10173,1.0,1.74
10172,10396,1.0,1.68
10173,10174,1.0,1.24
10173,10397,1.0,1.92
10174,10175,1.0,1.14
10174,10398,1.0,1.09
10175,10176,1.0,1.33
10175,10399,1.0,1.99
10176,10177,1.0,1.41
10176,10400,1.0,1.34
10177,10178,1.0,1.92
10177,10401,1.0,1.86
10178,10179,1.0,1.49
10178,10402,1.0,1.31
10179,10180,1.0,1.49
10179,10403,1.0,1.39
10180,10181,1.0,1.65
10180,10404,1.0,1.82
10181,10182,1.0,1.94
10181,10405,1.0,1.46
10182,10183,1.0,1.48
10182,10406,1.0,1.30
10183,10184,1.0,1.26
10183,10407,1.0,1.44
10184,10185,1.0,1.17
10184,10408,1.0,1.61
10185,10186,1.0,1.88
10185,10409,1.0,1.13
10186,10187,1.0,1.73
10186,10410,1.0,1.51
10187,10188,1.0,1.07
10187,10411,1.0,1.40
10188,10189,1.0,1.44
10188,10412,1.0,1.03
10189,10190,1.0,1.19
10189,10413,1.0,1.69
10190,10191,1.0,1.94
10190,10414,1.0,1.48
10191,10192,1.0,1.64
10191,10415,1.0,1.68
10192,10193,1.0,1.18
10192,10416,1.0,1.76
10193,10194,1.0,1.07
10193,10417,1.0,1.92
10194,10195,1.0,1.28
10194,10418,1.0,1.94
10195,10196,1.0,1.18
10195,10419,1.0,1.92
10196,10197,1.0,1.41
10196,10420,1.0,1.51
10197,10198,1.0,1.24
10197,10421,1.0,1.28
10198,10199,1.0,1.91
10198,10422,1.0,1.54
10199,10200,1.0,1.63
10199,10423,1.0,1.60
10200,10201,1.0,1.46
10200,10424,1.0,1.97
10201,10202,1.0,1.12
10201,10425,1.0,1.70
10202,10203,1.0,1.90
10202,10426,1.0,1.65
10203,10204,1.0,1.19
10203,10427,1.0,1.25
10204,10205,1.0,1.48
10204,10428,1.0,1.51
10205,10206,1.0,2.00
10205,10429,1.0,1.42
10206,10207,1.0,1.32
10206,10430,1.0,1.72
10207,10208,1.0,1.13
10207,10431,1.0,1.23
10208,10209,1.0,1.31
10208,10432,1.0,1.51
10209,10210,1.0,1.11
10209,10433,1.0,1.18
10210,10211,1.0,1.35
10210,10434,1.0,1.16
10211,10212,1.0,1.62
10211,10435,1.0,1.73
10212,10213,1.0,1.69
10212,10436,1.0,1.01
10213,10214,1.0,1.70
10213,10437,1.0,1.33
10214,10215,1.0,1.69
10214,10438,1.0,1.72
10215,10216,1.0,1.11
10215,10439,1.0,1.41
10216,10217,1.0,1.22
10216,10440,1.0,1.15
10217,10218,1.0,1.46
10217,10441,1.0,1.52
10218,10219,1.0,1.69
10218,10442,1.0,1.82
10219,10220,1.0,1.55
10219,10443,1.0,1.74
10220,10221,1.0,1.55
10220,10444,1.0,1.83
10221,10222,1.0,1.03
10221,10445,1.0,1.24
10222,10223,1.0,1.88
10222,10446,1.0,1.37
10223,10224,1.0,1.32
10223,10447,1.0,1.17
10224,10225,1.0,1.74
10224,10448,1.0,1.14
10225,10226,1.0,1.36
10225,10449,1.0,1.22
10226,10227,1.0,1.79
10226,10450,1.0,1.96
10227,10228,1.0,1.83
10227,10451,1.0,1.49
10228,10229,1.0,1.65
10228,10452,1.0,1.77
10229,10230,1.0,1.08
10229,10453,1.0,1.44
10230,10231,1.0,1.41
10230,10454,1.0,1.44
10231,10232,1.0,1.05
10231,10455,1.0,1.14
10232,10233,1.0,1.96
10232,10456,1.0,1.47
10233,10234,1.0,1.32
10233,10457,1.0,1.39
10234,10235,1.0,1.49
10234,10458,1.0,1.40
10235,10236,1.0,1.46
10235,10459,1.0,1.25
10236,10237,1.0,1.06
10236,10460,1.0,1.07
10237,10238,1.0,1.56
10237,10461,1.0,1.75
10238,10239,1.0,1.64
10238,10462,1.0,1.94
10239,10240,1.0,1.28
10239,10463,1.0,1.70
10240,10241,1.0,1.96
10240,10464,1.0,1.80
10241,10242,1.0,1.32
10241,10465,1.0,1.65
10242,10243,1.0,1.92
10242,10466,1.0,1.76
10243,10244,1.0,1.72
10243,10467,1.0,1.49
10244,10245,1.0,1.01
10244,10468,1.0,1.90
10245,10246,1.0,1.00
10245,10469,1.0,1.09
10246,10247,1.0,1.32
10246,10470,1.0,1.54
10247,10248,1.0,1.90
10247,10471,1.0,1.19
10248,10249,1.0,1.87
10248,10472,1.0,1.61
10249,10250,1.0,1.05
10249,10473,1.0,1.38
10250,10251,1.0,1.44
10250,10474,1.0,1.05
10251,10252,1.0,1.52
10251,10475,1.0,1.31
10252,10253,1.0,1.37
10252,10476,1.0,1.26
10253,10254,1.0,1.21
10253,10477,1.0,1.47
10254,10255,1.0,1.11
10254,10478,1.0,1.52
10255,10256,1.0,1.36
10255,10479,1.0,1.74
10256,10257,1.0,1.86
10256,10480,1.0,1.94
10257,10258,1.0,1.73
10257,10481,1.0,1.66
10258,10259,1.0,1.84
10258,10482,1.0,1.14
10259,10260,1.0,1.45
10259,10483,1.0,1.79
10260,10261,1.0,1.39
10260,10484,1.0,1.84
10261,10262,1.0,1.57
10261,10485,1.0,1.02
10262,10263,1.0,1.46
10262,10486,1.0,1.83
10263,10264,1.0,1.21
10263,10487,1.0,1.28
10264,10265,1.0,1.77
10264,10488,1.0,1.47
10265,10266,1.0,1.08
10265,10489,1.0,1.49
10266,10267,1.0,1.10
10266,10490,1.0,1.50
10267,10268,1.0,1.07
10267,10491,1.0,1.78
10268,10269,1.0,1.27
10268,10492,1.0,1.26
10269,10270,1.0,1.74
10269,10493,1.0,1.54
10270,10271,1.0,1.47
10270,10494,1.0,1.64
10271,10272,1.0,1.28
10271,10495,1.0,1.12
10272,10273,1.0,1.70
10272,10496,1.0,1.15
10273,10274,1.0,1.83
10273,10497,1.0,1.79
10274,10275,1.0,1.31
10274,10498,1.0,1.76
10275,10276,1.0,1.96
10275,10499,1.0,1.46
10276,10277,1.0,1.93
10276,10500,1.0,1.32
10277,10278,1.0,1.18
10277,10501,1.0,1.04
10278,10279,1.0,1.06
10278,10502,1.0,1.07
10279,10280,1.0,1.67
10279,10503,1.0,1.74
10280,10281,1.0,1.19
10280,10504,1.0,1.12
10281,10282,1.0,1.37
10281,10505,1.0,1.58
10282,10283,1.0,1.39
10282,10506,1.0,1.60
10283,10284,1.0,1.91
10283,10507,1.0,1.34
10284,10285,1.0,1.69
10284,10508,1.0,1.71
10285,10286,1.0,1.01
10285,10509,1.0,1.73
10286,10287,1.0,1.14
10286,10510,1.0,1.36
10287,10288,1.0,1.34
10287,10511,1.0,1.10
10288,10289,1.0,1.41
10288,10512,1.0,1.28
10289,10290,1.0,1.96
10289,10513,1.0,1.98
10290,10291,1.0,1.74
10290,10514,1.0,1.47
10291,10292,1.0,1.88
10291,10515,1.0,1.15
10292,10293,1.0,1.11
10292,10516,1.0,1.56
10293,10294,1.0,1.70
10293,10517,1.0,1.14
10294,10295,1.0,1.14
10294,10518,1.0,1.22
10295,10296,1.0,1.58
10295,10519,1.0,1.18
10296,10297,1.0,1.86
10296,10520,1.0,1.07
10297,10298,1.0,1.07
10297,10521,1.0,1.46
10298,10299,1.0,1.80
10298,10522,1.0,1.58
10299,10300,1.0,1.21
10299,10523,1.0,1.08
10300,10301,1.0,1.69
10300,10524,1.0,1.49
10301,10302,1.0,1.19
10301,10525,1.0,1.60
10302,10303,1.0,1.47
10302,10526,1.0,1.64
10303,10527,1.0,1.98
10304,10305,1.0,1.09
10304,10528,1.0,1.14
10305,10306,1.0,1.88
10305,10529,1.0,1.31
10306,10307,1.0,1.80
10306,10530,1.0,1.55
10307,10308,1.0,1.77
10307,10531,1.0,1.51
10308,10309,1.0,1.91
10308,10532,1.0,1.84
10309,10310,1.0,1.67
10309,10533,1.0,1.77
10310,10311,1.0,1.82
10310,10534,1.0,1.38
10311,10312,1.0,1.87
10311,10535,1.0,1.42
10312,10313,1.0,1.34
10312,10536,1.0,1.28
10313,10314,1.0,1.78
10313,10537,1.0,1.44
10314,10315,1.0,1.35
10314,10538,1.0,1.82
10315,10316,1.0,1.63
10315,10539,1.0,1.78
10316,10317,1.0,1.51
10316,10540,1.0,1.63
10317,10318,1.0,1.18
10317,10541,1.0,1.31
10318,10319,1.0,1.97
10318,10542,1.0,1.76
10319,10320,1.0,1.89
10319,10543,1.0,1.48
10320,10321,1.0,1.69
10320,10544,1.0,1.03
10321,10322,1.0,1.78
10321,10545,1.0,1.99
10322,10323,1.0,1.01
10322,10546,1.0,1.69
10323,10324,1.0,1.48
10323,10547,1.0,1.25
10324,10325,1.0,1.24
10324,10548,1.0,1.83
