StartNodeID,EndNodeID,BaseTravelTime,CongestionFactor
5306,5307,1.0,1.33
5306,5479,1.0,1.70
5307,5308,1.0,1.25
5307,5480,1.0,1.51
5308,5309,1.0,1.52
5308,5481,1.0,1.51
5309,5310,1.0,1.66
5309,5482,1.0,1.98
5310,5311,1.0,1.94
5310,5483,1.0,1.62
5311,5312,1.0,1.86
5311,5484,1.0,1.74
5312,5313,1.0,1.48
5312,5485,1.0,1.66
5313,5314,1.0,1.20
5313,5486,1.0,1.56
5314,5315,1.0,1.69
5314,5487,1.0,1.16
5315,5316,1.0,1.20
5315,5488,1.0,1.88
5316,5317,1.0,1.34
5316,5489,1.0,1.03
5317,5318,1.0,1.56
5317,5490,1.0,1.50
5318,5319,1.0,1.56
5318,5491,1.0,1.76
5319,5320,1.0,1.75
5319,5492,1.0,1.41
5320,5321,1.0,1.07
5320,5493,1.0,1.58
5321,5322,1.0,1.66
5321,5494,1.0,1.56
5322,5323,1.0,1.44
5322,5495,1.0,1.51
5323,5324,1.0,1.51
5323,5496,1.0,1.92
5324,5325,1.0,1.95
5324,5497,1.0,1.04
5325,5326,1.0,1.48
5325,5498,1.0,1.38
5326,5327,1.0,1.74
5326,5499,1.0,1.90
5327,5328,1.0,1.72
5327,5500,1.0,1.75
5328,5329,1.0,1.67
5328,5501,1.0,1.22
5329,5330,1.0,1.66
5329,5502,1.0,1.12
5330,5331,1.0,1.59
5330,5503,1.0,1.28
5331,5332,1.0,1.81
5331,5504,1.0,1.92
5332,5333,1.0,1.59
5332,5505,1.0,1.91
5333,5334,1.0,1.47
5333,5506,1.0,1.11
5334,5335,1.0,1.73
5334,5507,1.0,1.38
5335,5336,1.0,1.25
5335,5508,1.0,1.52
5336,5337,1.0,1.39
5336,5509,1.0,1.89
5337,5338,1.0,1.33
5337,5510,1.0,1.30
5338,5339,1.0,1.55
5338,5511,1.0,1.38
5339,5340,1.0,1.42
5339,5512,1.0,1.51
5340,5341,1.0,1.73
5340,5513,1.0,1.65
5341,5342,1.0,1.80
5341,5514,1.0,1.09
5342,5343,1.0,1.07
5342,5515,1.0,1.64
5343,5344,1.0,1.66
5343,5516,1.0,1.67
5344,5345,1.0,1.80
5344,5517,1.0,1.02
5345,5346,1.0,1.63
5345,5518,1.0,1.71
5346,5347,1.0,1.86
5346,5519,1.0,1.01
5347,5348,1.0,1.20
5347,5520,1.0,1.02
5348,5349,1.0,1.82
5348,5521,1.0,1.86
5349,5350,1.0,1.48
5349,5522,1.0,1.53
5350,5351,1.0,1.97
5350,5523,1.0,1.24
5351,5352,1.0,1.62
5351,5524,1.0,1.10
5352,5353,1.0,1.85
5352,5525,1.0,1.29
5353,5354,1.0,1.12
5353,5526,1.0,1.75
5354,5355,1.0,1.49
5354,5527,1.0,1.01
5355,5356,1.0,1.91
5355,5528,1.0,1.81
5356,5357,1.0,1.55
5356,5529,1.0,1.27
5357,5358,1.0,1.46
5357,5530,1.0,1.31
5358,5359,1.0,1.44
5358,5531,1.0,1.56
5359,5360,1.0,1.46
5359,5532,1.0,1.69
5360,5361,1.0,1.63
5360,5533,1.0,1.52
5361,5362,1.0,1.61
5361,5534,1.0,1.20
5362,5535,1.0,1.91
5363,5364,1.0,1.95
5363,5536,1.0,1.51
5364,5365,1.0,2.00
5364,5537,1.0,1.23
5365,5366,1.0,1.06
5365,5538,1.0,1.86
5366,5367,1.0,1.32
5366,5539,1.0,1.65
5367,5368,1.0,1.48
5367,5540,1.0,1.70
5368,5369,1.0,1.82
5368,5541,1.0,1.43
5369,5370,1.0,1.76
5369,5542,1.0,1.22
5370,5371,1.0,1.57
5370,5543,1.0,1.74
5371,5372,1.0,1.65
5371,5544,1.0,1.04
5372,5373,1.0,1.07
5372,5545,1.0,1.64
5373,5374,1.0,1.84
5373,5546,1.0,1.96
5374,5375,1.0,1.95
5374,5547,1.0,1.86
5375,5376,1.0,1.80
5375,5548,1.0,1.28
5376,5377,1.0,1.20
5376,5549,1.0,1.60
5377,5378,1.0,1.14
5377,5550,1.0,1.32
5378,5379,1.0,1.74
5378,5551,1.0,1.27
5379,5380,1.0,1.46
5379,5552,1.0,1.44
5380,5381,1.0,1.91
5380,5553,1.0,1.09
5381,5382,1.0,1.52
5381,5554,1.0,1.22
5382,5383,1.0,1.05
5382,5555,1.0,1.69
5383,5384,1.0,1.65
5383,5556,1.0,1.16
5384,5385,1.0,1.25
5384,5557,1.0,1.80
5385,5386,1.0,1.89
5385,5558,1.0,1.80
5386,5387,1.0,1.37
5386,5559,1.0,1.46
5387,5388,1.0,1.03
5387,5560,1.0,1.94
5388,5389,1.0,1.78
5388,5561,1.0,1.87
5389,5390,1.0,1.58
5389,5562,1.0,1.96
5390,5391,1.0,1.89
5390,5563,1.0,1.95
5391,5392,1.0,1.52
5391,5564,1.0,1.59
5392,5393,1.0,1.76
5392,5565,1.0,1.96
5393,5394,1.0,1.11
5393,5566,1.0,1.30
5394,5395,1.0,1.62
5394,5567,1.0,1.84
5395,5396,1.0,1.74
5395,5568,1.0,1.37
5396,5397,1.0,1.64
5396,5569,1.0,1.95
5397,5398,1.0,1.51
5397,5570,1.0,1.18
5398,5399,1.0,1.75
5398,5571,1.0,1.79
5399,5400,1.0,1.42
5399,5572,1.0,1.64
5400,5401,1.0,1.07
5400,5573,1.0,1.65
5401,5402,1.0,1.81
5401,5574,1.0,1.72
5402,5403,1.0,1.65
5402,5575,1.0,1.86
5403,5404,1.0,1.65
5403,5576,1.0,1.05
5404,5405,1.0,1.44
5404,5577,1.0,1.09
5405,5406,1.0,1.47
5405,5578,1.0,1.99
5406,5407,1.0,1.48
5406,5579,1.0,1.39
5407,5408,1.0,1.62
5407,5580,1.0,1.52
5408,5409,1.0,1.52
5408,5581,1.0,1.21
5409,5410,1.0,1.56
5409,5582,1.0,1.71
5410,5411,1.0,1.37
5410,5583,1.0,1.26
5411,5412,1.0,1.18
5411,5584,1.0,1.64
5412,5413,1.0,1.78
5412,5585,1.0,1.12
5413,5414,1.0,1.17
5413,5586,1.0,1.21
5414,5415,1.0,1.58
5414,5587,1.0,1.97
5415,5416,1.0,1.47
5415,5588,1.0,1.12
5416,5417,1.0,1.49
5416,5589,1.0,1.21
5417,5418,1.0,1.46
5417,5590,1.0,1.46
5418,5419,1.0,1.04
5418,5591,1.0,1.73
5419,5420,1.0,1.23
5419,5592,1.0,1.52
5420,5421,1.0,1.52
5420,5593,1.0,1.74
5421,5422,1.0,1.04
5421,5594,1.0,1.50
5422,5423,1.0,1.37
5422,5595,1.0,1.47
5423,5424,1.0,1.85
5423,5596,1.0,1.33
5424,5425,1.0,1.67
5424,5597,1.0,1.75
5425,5426,1.0,1.81
5425,5598,1.0,1.40
5426,5427,1.0,1.09
5426,5599,1.0,1.67
5427,5428,1.0,1.04
5427,5600,1.0,1.16
5428,5429,1.0,1.76
5428,5601,1.0,1.40
5429,5430,1.0,1.44
5429,5602,1.0,1.76
5430,5431,1.0,1.67
5430,5603,1.0,1.32
5431,5432,1.0,1.69
5431,5604,1.0,1.60
5432,5433,1.0,1.93
5432,5605,1.0,1.04
5433,5434,1.0,1.97
5433,5606,1.0,1.30
5434,5435,1.0,1.76
5434,5607,1.0,1.28
5435,5436,1.0,1.49
5435,5608,1.0,1.99
5436,5437,1.0,1.77
5436,5609,1.0,1.72
5437,5438,1.0,1.37
5437,5610,1.0,1.04
5438,5439,1.0,1.50
5438,5611,1.0,1.04
5439,5440,1.0,1.10
5439,5612,1.0,1.23
5440,5441,1.0,1.35
5440,5613,1.0,1.82
5441,5442,1.0,1.99
5441,5614,1.0,1.19
5442,5443,1.0,1.03
5442,5615,1.0,1.63
5443,5444,1.0,1.21
5443,5616,1.0,1.27
5444,5445,1.0,1.25
5444,5617,1.0,1.04
5445,5446,1.0,1.13
5445,5618,1.0,1.63
5446,5447,1.0,1.35
5446,5619,1.0,1.97
5447,5448,1.0,1.60
5447,5620,1.0,1.98
5448,5449,1.0,1.98
5448,5621,1.0,1.07
5449,5450,1.0,1.41
5449,5622,1.0,1.73
5450,5451,1.0,1.32
5450,5623,1.0,1.20
5451,5452,1.0,1.06
5451,5624,1.0,1.51
5452,5453,1.0,1.65
5452,5625,1.0,1.46
5453,5454,1.0,1.41
5453,5626,1.0,1.79
5454,5455,1.0,1.43
5454,5627,1.0,1.63
5455,5456,1.0,1.93
5455,5628,1.0,1.36
5456,5457,1.0,1.66
5456,5629,1.0,1.61
5457,5458,1.0,1.84
5457,5630,1.0,1.42
5458,5459,1.0,1.48
5458,5631,1.0,1.30
5459,5460,1.0,1.40
5459,5632,1.0,1.80
5460,5461,1.0,1.73
5460,5633,1.0,2.00
5461,5462,1.0,1.40
5461,5634,1.0,1.58
5462,5463,1.0,1.52
5462,5635,1.0,1.41
5463,5464,1.0,2.00
5463,5636,1.0,1.23
5464,5465,1.0,1.59
5464,5637,1.0,1.90
5465,5466,1.0,1.73
5465,5638,1.0,1.16
5466,5467,1.0,1.55
5466,5639,1.0,1.00
5467,5468,1.0,1.79
5467,5640,1.0,1.76
5468,5469,1.0,1.15
5468,5641,1.0,1.29
5469,5470,1.0,1.40
5469,5642,1.0,1.31
5470,5471,1.0,1.82
5470,5643,1.0,1.80
5471,5472,1.0,1.37
5471,5644,1.0,1.11
5472,5473,1.0,1.99
5472,5645,1.0,1.74
5473,5474,1.0,1.83
5473,5646,1.0,1.79
5474,5475,1.0,1.83
5474,5647,1.0,1.93
5475,5476,1.0,1.47
5475,5648,1.0,1.41
5476,5477,1.0,1.41
5476,5649,1.0,1.38
5477,5478,1.0,1.33
5477,5650,1.0,1.19
5478,5479,1.0,1.32
5478,5651,1.0,1.95
5479,5480,1.0,1.90
5479,5652,1.0,1.77
5480,5481,1.0,1.47
5480,5653,1.0,1.30
5481,5482,1.0,1.96
5481,5654,1.0,1.84
5482,5483,1.0,1.75
5482,5655,1.0,1.58
5483,5484,1.0,1.20
5483,5656,1.0,1.55
5484,5485,1.0,1.73
5484,5657,1.0,1.04
5485,5486,1.0,1.74
5485,5658,1.0,1.51
5486,5487,1.0,1.25
5486,5659,1.0,1.81
5487,5488,1.0,1.97
5487,5660,1.0,1.60
5488,5489,1.0,1.56
5488,5661,1.0,1.89
5489,5490,1.0,1.42
5489,5662,1.0,1.38
5490,5491,1.0,1.94
5490,5663,1.0,1.50
5491,5492,1.0,1.02
5491,5664,1.0,1.19
5492,5493,1.0,1.34
5492,5665,1.0,1.21
5493,5494,1.0,1.85
5493,5666,1.0,1.01
5494,5495,1.0,1.02
5494,5667,1.0,1.52
5495,5496,1.0,1.73
5495,5668,1.0,1.14
5496,5497,1.0,1.84
5496,5669,1.0,1.09
5497,5498,1.0,1.67
5497,5670,1.0,1.03
5498,5499,1.0,1.20
5498,5671,1.0,1.01
5499,5500,1.0,1.21
5499,5672,1.0,1.45
5500,5501,1.0,1.63
5500,5673,1.0,1.91
5501,5502,1.0,1.94
5501,5674,1.0,1.90
5502,5503,1.0,1.23
5502,5675,1.0,1.49
5503,5504,1.0,1.11
5503,5676,1.0,1.49
5504,5505,1.0,1.30
5504,5677,1.0,1.71
5505,5506,1.0,1.71
5505,5678,1.0,1.00
5506,5507,1.0,1.68
5506,5679,1.0,1.72
5507,5508,1.0,1.29
5507,5680,1.0,1.47
5508,5509,1.0,1.80
5508,5681,1.0,1.37
5509,5510,1.0,1.86
5509,5682,1.0,1.90
5510,5511,1.0,1.20
5510,5683,1.0,1.64
5511,5512,1.0,1.72
5511,5684,1.0,1.86
5512,5513,1.0,1.31
5512,5685,1.0,1.06
5513,5514,1.0,1.69
5513,5686,1.0,1.45
5514,5515,1.0,1.87
5514,5687,1.0,1.66
5515,5516,1.0,1.15
5515,5688,1.0,1.83
5516,5517,1.0,1.32
5516,5689,1.0,1.54
5517,5518,1.0,1.90
5517,5690,1.0,1.08
5518,5519,1.0,1.51
5518,5691,1.0,1.37
5519,5520,1.0,1.53
5519,5692,1.0,1.98
5520,5521,1.0,1.82
5520,5693,1.0,1.01
5521,5522,1.0,1.23
5521,5694,1.0,1.70
5522,5523,1.0,1.86
5522,5695,1.0,1.20
5523,5524,1.0,1.25
5523,5696,1.0,1.95
5524,5525,1.0,1.90
5524,5697,1.0,1.84
5525,5526,1.0,1.67
5525,5698,1.0,1.66
5526,5527,1.0,1.14
5526,5699,1.0,1.69
5527,5528,1.0,1.56
5527,5700,1.0,1.64
5528,5529,1.0,1.11
5528,5701,1.0,1.37
5529,5530,1.0,1.02
5529,5702,1.0,1.92
5530,5531,1.0,1.40
5530,5703,1.0,1.50
5531,5532,1.0,1.97
5531,5704,1.0,1.04
5532,5533,1.0,1.28
5532,5705,1.0,1.37
5533,5534,1.0,1.45
5533,5706,1.0,1.52
5534,5535,1.0,1.58
5534,5707,1.0,1.07
5535,5708,1.0,1.16
5536,5537,1.0,1.10
5536,5709,1.0,1.80
5537,5538,1.0,1.14
5537,5710,1.0,1.03
5538,5539,1.0,1.59
5538,5711,1.0,1.25
5539,5540,1.0,1.88
5539,5712,1.0,1.96
5540,5541,1.0,2.00
5540,5713,1.0,1.48
5541,5542,1.0,1.20
5541,5714,1.0,1.55
5542,5543,1.0,1.87
5542,5715,1.0,1.49
5543,5544,1.0,1.45
5543,5716,1.0,1.40
5544,5545,1.0,1.71
5544,5717,1.0,1.48
5545,5546,1.0,1.01
5545,5718,1.0,1.08
5546,5547,1.0,1.37
5546,5719,1.0,1.29
5547,5548,1.0,1.64
5547,5720,1.0,1.73
5548,5549,1.0,1.87
5548,5721,1.0,1.98
5549,5550,1.0,1.27
5549,5722,1.0,1.08
5550,5551,1.0,1.48
5550,5723,1.0,1.46
5551,5552,1.0,1.95
5551,5724,1.0,1.11
5552,5553,1.0,1.23
5552,5725,1.0,1.51
5553,5554,1.0,1.70
5553,5726,1.0,1.00
5554,5555,1.0,1.90
5554,5727,1.0,1.96
5555,5556,1.0,1.77
5555,5728,1.0,1.18
5556,5557,1.0,1.25
5556,5729,1.0,1.23
5557,5558,1.0,1.32
5557,5730,1.0,1.72
5558,5559,1.0,1.06
5558,5731,1.0,1.17
5559,5560,1.0,1.81
5559,5732,1.0,1.93
5560,5561,1.0,1.53
5560,5733,1.0,1.44
5561,5562,1.0,1.64
5561,5734,1.0,1.14
5562,5563,1.0,1.92
5562,5735,1.0,1.41
5563,5564,1.0,1.19
5563,5736,1.0,1.37
5564,5565,1.0,1.26
5564,5737,1.0,1.16
5565,5566,1.0,1.38
5565,5738,1.0,1.98
5566,5567,1.0,1.32
5566,5739,1.0,1.74
5567,5568,1.0,1.96
5567,5740,1.0,1.03
5568,5569,1.0,1.88
5568,5741,1.0,1.65
5569,5570,1.0,1.43
5569,5742,1.0,1.47
5570,5571,1.0,1.29
5570,5743,1.0,1.03
5571,5572,1.0,1.86
5571,5744,1.0,1.25
5572,5573,1.0,1.45
5572,5745,1.0,1.05
5573,5574,1.0,1.35
5573,5746,1.0,1.42
5574,5575,1.0,1.05
5574,5747,1.0,1.52
5575,5576,1.0,1.81
5575,5748,1.0,1.86
5576,5577,1.0,1.65
5576,5749,1.0,1.63
5577,5578,1.0,1.61
5577,5750,1.0,1.03
5578,5579,1.0,1.40
5578,5751,1.0,1.68
5579,5580,1.0,1.34
5579,5752,1.0,1.64
5580,5581,1.0,1.28
5580,5753,1.0,1.31
5581,5582,1.0,1.17
5581,5754,1.0,1.32
5582,5583,1.0,1.96
5582,5755,1.0,1.89
5583,5584,1.0,1.78
5583,5756,1.0,1.60
5584,5585,1.0,1.68
5584,5757,1.0,1.39
5585,5586,1.0,1.34
5585,5758,1.0,1.02
5586,5587,1.0,1.41
5586,5759,1.0,1.26
5587,5588,1.0,1.32
5587,5760,1.0,1.16
5588,5589,1.0,1.54
5588,5761,1.0,1.70
5589,5590,1.0,1.97
5589,5762,1.0,1.35
5590,5591,1.0,1.55
5590,5763,1.0,1.72
5591,5592,1.0,1.90
5591,5764,1.0,1.59
5592,5593,1.0,1.90
5592,5765,1.0,1.57
5593,5594,1.0,1.25
5593,5766,1.0,1.10
5594,5595,1.0,1.97
5594,5767,1.0,1.06
5595,5596,1.0,1.61
5595,5768,1.0,1.38
5596,5597,1.0,1.33
5596,5769,1.0,1.42
5597,5598,1.0,1.87
5597,5770,1.0,1.73
5598,5599,1.0,1.64
5598,5771,1.0,1.72
5599,5600,1.0,1.24
5599,5772,1.0,1.40
5600,5601,1.0,1.72
5600,5773,1.0,1.70
5601,5602,1.0,1.21
5601,5774,1.0,1.54
5602,5603,1.0,1.68
5602,5775,1.0,1.35
5603,5604,1.0,1.97
5603,5776,1.0,1.95
5604,5605,1.0,1.99
5604,5777,1.0,1.66
5605,5606,1.0,1.82
5605,5778,1.0,1.28
5606,5607,1.0,1.06
5606,5779,1.0,1.45
5607,5608,1.0,1.43
5607,5780,1.0,1.09
5608,5609,1.0,1.72
5608,5781,1.0,1.09
5609,5610,1.0,1.40
5609,5782,1.0,1.41
5610,5611,1.0,1.08
5610,5783,1.0,1.79
5611,5612,1.0,1.52
5611,5784,1.0,1.97
5612,5613,1.0,1.59
5612,5785,1.0,2.00
5613,5614,1.0,2.00
5613,5786,1.0,1.08
5614,5615,1.0,1.90
5614,5787,1.0,1.24
5615,5616,1.0,1.91
5615,5788,1.0,1.88
5616,5617,1.0,1.00
5616,5789,1.0,1.92
5617,5618,1.0,1.17
5617,5790,1.0,1.64
5618,5619,1.0,1.38
5618,5791,1.0,1.17
5619,5620,1.0,1.96
5619,5792,1.0,1.29
5620,5621,1.0,1.37
5620,5793,1.0,1.26
5621,5622,1.0,1.28
5621,5794,1.0,1.96
5622,5623,1.0,1.97
5622,5795,1.0,1.78
5623,5624,1.0,1.41
5623,5796,1.0,1.13
5624,5625,1.0,1.88
5624,5797,1.0,1.97
5625,5626,1.0,1.23
5625,5798,1.0,1.20
5626,5627,1.0,1.65
5626,5799,1.0,1.82
5627,5628,1.0,1.33
5627,5800,1.0,1.09
5628,5629,1.0,1.75
5628,5801,1.0,1.29
5629,5630,1.0,1.27
5629,5802,1.0,1.54
5630,5631,1.0,1.83
5630,5803,1.0,1.63
5631,5632,1.0,1.01
5631,5804,1.0,1.71
5632,5633,1.0,1.27
5632,5805,1.0,1.54
5633,5634,1.0,1.67
5633,5806,1.0,1.11
5634,5635,1.0,1.91
5634,5807,1.0,1.43
5635,5636,1.0,1.69
5635,5808,1.0,1.37
5636,5637,1.0,1.23
5636,5809,1.0,1.08
5637,5638,1.0,1.42
5637,5810,1.0,1.24
5638,5639,1.0,1.95
5638,5811,1.0,1.34
5639,5640,1.0,1.54
5639,5812,1.0,1.67
5640,5641,1.0,1.36
5640,5813,1.0,1.95
5641,5642,1.0,1.26
5641,5814,1.0,1.57
5642,5643,1.0,1.49
5642,5815,1.0,1.55
5643,5644,1.0,1.17
5643,5816,1.0,1.72
5644,5645,1.0,1.96
5644,5817,1.0,1.83
5645,5646,1.0,1.68
5645,5818,1.0,1.76
5646,5647,1.0,1.55
5646,5819,1.0,1.56
5647,5648,1.0,1.53
5647,5820,1.0,1.31
5648,5649,1.0,1.01
5648,5821,1.0,1.30
5649,5650,1.0,1.62
5649,5822,1.0,1.85
5650,5651,1.0,1.39
5650,5823,1.0,1.47
5651,5652,1.0,1.07
5651,5824,1.0,1.99
5652,5653,1.0,1.15
5652,5825,1.0,1.50
5653,5654,1.0,1.23
5653,5826,1.0,1.49
5654,5655,1.0,1.52
5654,5827,1.0,1.73
5655,5656,1.0,1.46
5655,5828,1.0,1.53
5656,5657,1.0,1.47
5656,5829,1.0,1.83
5657,5658,1.0,1.65
5657,5830,1.0,1.46
5658,5659,1.0,1.97
5658,5831,1.0,1.80
5659,5660,1.0,1.31
5659,5832,1.0,1.32
5660,5661,1.0,1.07
5660,5833,1.0,1.14
5661,5662,1.0,1.81
5661,5834,1.0,1.46
5662,5663,1.0,1.98
5662,5835,1.0,1.72
5663,5664,1.0,1.62
5663,5836,1.0,1.64
5664,5665,1.0,1.73
5664,5837,1.0,1.48
5665,5666,1.0,1.81
5665,5838,1.0,1.91
5666,5667,1.0,1.47
5666,5839,1.0,1.40
5667,5668,1.0,1.90
5667,5840,1.0,1.93
5668,5669,1.0,1.08
5668,5841,1.0,1.69
5669,5670,1.0,1.09
5669,5842,1.0,1.21
5670,5671,1.0,1.98
5670,5843,1.0,1.16
5671,5672,1.0,1.25
5671,5844,1.0,1.34
5672,5673,1.0,1.27
5672,5845,1.0,1.02
5673,5674,1.0,1.73
5673,5846,1.0,1.85
5674,5675,1.0,1.99
5674,5847,1.0,1.03
5675,5676,1.0,1.78
5675,5848,1.0,1.37
5676,5677,1.0,1.05
5676,5849,1.0,1.74
5677,5678,1.0,1.54
5677,5850,1.0,1.17
5678,5679,1.0,1.81
5678,5851,1.0,1.59
5679,5680,1.0,1.24
5679,5852,1.0,1.27
5680,5681,1.0,1.47
5680,5853,1.0,1.48
5681,5682,1.0,1.58
5681,5854,1.0,1.80
5682,5683,1.0,1.32
5682,5855,1.0,1.39
5683,5684,1.0,1.62
5683,5856,1.0,1.53
5684,5685,1.0,1.93
5684,5857,1.0,1.63
5685,5686,1.0,1.51
5685,5858,1.0,1.97
5686,5687,1.0,1.47
5686,5859,1.0,1.37
5687,5688,1.0,1.18
5687,5860,1.0,1.68
5688,5689,1.0,1.25
5688,5861,1.0,1.13
5689,5690,1.0,1.82
5689,5862,1.0,1.21
5690,5691,1.0,1.13
5690,5863,1.0,1.80
5691,5692,1.0,1.14
5691,5864,1.0,1.07
5692,5693,1.0,1.72
5692,5865,1.0,1.45
5693,5694,1.0,1.77
5693,5866,1.0,1.26
5694,5695,1.0,1.74
5694,5867,1.0,1.47
5695,5696,1.0,1.99
5695,5868,1.0,1.66
5696,5697,1.0,1.59
5696,5869,1.0,1.63
5697,5698,1.0,1.72
5697,5870,1.0,1.12
5698,5699,1.0,1.03
5698,5871,1.0,1.32
5699,5700,1.0,1.22
5699,5872,1.0,1.62
5700,5701,1.0,1.44
5700,5873,1.0,1.55
5701,5702,1.0,1.12
5701,5874,1.0,1.49
5702,5703,1.0,1.39
5702,5875,1.0,1.81
5703,5704,1.0,1.76
5703,5876,1.0,1.51
5704,5705,1.0,1.16
5704,5877,1.0,1.94
5705,5706,1.0,1.24
5705,5878,1.0,1.18
5706,5707,1.0,1.07
5706,5879,1.0,1.51
5707,5708,1.0,1.60
5707,5880,1.0,1.37
5708,5881,1.0,1.71
5709,5710,1.0,1.83
5709,5882,1.0,1.62
5710,5711,1.0,1.17
5710,5883,1.0,1.01
5711,5712,1.0,1.76
5711,5884,1.0,1.31
5712,5713,1.0,1.70
5712,5885,1.0,1.81
5713,5714,1.0,1.24
5713,5886,1.0,1.67
5714,5715,1.0,1.31
5714,5887,1.0,1.06
5715,5716,1.0,1.59
5715,5888,1.0,1.43
5716,5717,1.0,1.54
5716,5889,1.0,1.21
5717,5718,1.0,1.54
5717,5890,1.0,1.85
5718,5719,1.0,1.07
5718,5891,1.0,1.99
5719,5720,1.0,2.00
5719,5892,1.0,1.94
5720,5721,1.0,1.88
5720,5893,1.0,1.23
5721,5722,1.0,1.63
5721,5894,1.0,1.63
5722,5723,1.0,1.58
5722,5895,1.0,1.31
5723,5724,1.0,1.34
5723,5896,1.0,1.31
5724,5725,1.0,1.14
5724,5897,1.0,1.70
5725,5726,1.0,1.94
5725,5898,1.0,1.75
5726,5727,1.0,1.96
5726,5899,1.0,1.10
5727,5728,1.0,1.53
5727,5900,1.0,1.83
5728,5729,1.0,1.55
5728,5901,1.0,1.45
5729,5730,1.0,1.93
5729,5902,1.0,1.88
5730,5731,1.0,1.83
5730,5903,1.0,1.16
5731,5732,1.0,1.24
5731,5904,1.0,1.22
5732,5733,1.0,1.59
5732,5905,1.0,1.07
5733,5734,1.0,1.41
5733,5906,1.0,1.48
5734,5735,1.0,1.24
5734,5907,1.0,1.22
5735,5736,1.0,1.20
5735,5908,1.0,1.68
5736,5737,1.0,1.80
5736,5909,1.0,1.52
5737,5738,1.0,1.15
5737,5910,1.0,1.44
5738,5739,1.0,1.55
5738,5911,1.0,1.06
5739,5740,1.0,1.49
5739,5912,1.0,1.95
5740,5741,1.0,1.71
5740,5913,1.0,1.83
5741,5742,1.0,1.38
5741,5914,1.0,1.95
5742,5743,1.0,1.09
5742,5915,1.0,1.73
5743,5744,1.0,1.25
5743,5916,1.0,1.01
5744,5745,1.0,1.64
5744,5917,1.0,1.99
5745,5746,1.0,1.16
5745,5918,1.0,1.53
5746,5747,1.0,1.41
5746,5919,1.0,1.33
5747,5748,1.0,1.25
5747,5920,1.0,1.43
5748,5749,1.0,1.56
5748,5921,1.0,1.67
5749,5750,1.0,1.83
5749,5922,1.0,1.30
5750,5751,1.0,1.61
5750,5923,1.0,1.91
5751,5752,1.0,1.36
5751,5924,1.0,1.66
5752,5753,1.0,1.44
5752,5925,1.0,1.60
5753,5754,1.0,1.96
5753,5926,1.0,1.80
5754,5755,1.0,1.06
5754,5927,1.0,1.45
5755,5756,1.0,1.66
5755,5928,1.0,1.54
5756,5757,1.0,1.58
5756,5929,1.0,1.46
5757,5758,1.0,1.51
5757,5930,1.0,1.01
5758,5759,1.0,1.39
5758,5931,1.0,1.13
5759,5760,1.0,1.84
5759,5932,1.0,1.00
5760,5761,1.0,1.97
5760,5933,1.0,1.80
5761,5762,1.0,1.12
5761,5934,1.0,1.41
5762,5763,1.0,1.65
5762,5935,1.0,1.17
5763,5764,1.0,1.19
5763,5936,1.0,1.78
5764,5765,1.0,1.65
5764,5937,1.0,1.31
5765,5766,1.0,1.72
5765,5938,1.0,1.10
5766,5767,1.0,1.06
5766,5939,1.0,1.05
5767,5768,1.0,1.22
5767,5940,1.0,1.31
5768,5769,1.0,1.54
5768,5941,1.0,1.42
5769,5770,1.0,1.94
5769,5942,1.0,1.46
5770,5771,1.0,1.57
5770,5943,1.0,1.96
5771,5772,1.0,1.74
5771,5944,1.0,1.50
5772,5773,1.0,1.42
5772,5945,1.0,1.10
5773,5774,1.0,1.94
5773,5946,1.0,1.82
5774,5775,1.0,1.35
5774,5947,1.0,1.51
5775,5776,1.0,1.98
5775,5948,1.0,1.84
5776,5777,1.0,1.71
5776,5949,1.0,1.21
5777,5778,1.0,1.70
5777,5950,1.0,1.11
5778,5779,1.0,1.88
5778,5951,1.0,1.43
5779,5780,1.0,1.03
5779,5952,1.0,1.99
5780,5781,1.0,1.55
5780,5953,1.0,1.01
5781,5782,1.0,1.86
5781,5954,1.0,1.46
5782,5783,1.0,1.09
5782,5955,1.0,1.50
5783,5784,1.0,1.75
5783,5956,1.0,1.08
5784,5785,1.0,1.13
5784,5957,1.0,1.50
5785,5786,1.0,1.60
5785,5958,1.0,1.17
5786,5787,1.0,1.01
5786,5959,1.0,1.06
5787,5788,1.0,1.80
5787,5960,1.0,1.01
5788,5789,1.0,1.28
5788,5961,1.0,1.62
5789,5790,1.0,1.32
5789,5962,1.0,1.71
5790,5791,1.0,1.66
5790,5963,1.0,1.82
5791,5792,1.0,1.60
5791,5964,1.0,1.74
5792,5793,1.0,1.94
5792,5965,1.0,1.76
5793,5794,1.0,1.87
5793,5966,1.0,1.40
5794,5795,1.0,1.18
5794,5967,1.0,1.82
5795,5796,1.0,1.25
5795,5968,1.0,1.31
5796,5797,1.0,1.81
5796,5969,1.0,1.89
5797,5798,1.0,1.73
5797,5970,1.0,1.12
5798,5799,1.0,1.49
5798,5971,1.0,1.80
5799,5800,1.0,1.80
5799,5972,1.0,1.91
5800,5801,1.0,1.36
5800,5973,1.0,1.28
5801,5802,1.0,1.50
5801,5974,1.0,1.17
5802,5803,1.0,1.99
5802,5975,1.0,1.19
5803,5804,1.0,1.31
5803,5976,1.0,1.54
5804,5805,1.0,1.10
5804,5977,1.0,1.75
5805,5806,1.0,1.30
5805,5978,1.0,1.06
