NodeID,XCoord,YCoord
4879,28,35
4880,28,36
4881,28,37
4882,28,38
4883,28,39
4884,28,40
4885,28,41
4886,28,42
4887,28,43
4888,28,44
4889,28,45
4890,28,46
4891,28,47
4892,28,48
4893,28,49
4894,28,50
4895,28,51
4896,28,52
4897,28,53
4898,28,54
4899,28,55
4900,28,56
4901,28,57
4902,28,58
4903,28,59
4904,28,60
4905,28,61
4906,28,62
4907,28,63
4908,28,64
4909,28,65
4910,28,66
4911,28,67
4912,28,68
4913,28,69
4914,28,70
4915,28,71
4916,28,72
4917,28,73
4918,28,74
4919,28,75
4920,28,76
4921,28,77
4922,28,78
4923,28,79
4924,28,80
4925,28,81
4926,28,82
4927,28,83
4928,28,84
4929,28,85
4930,28,86
4931,28,87
4932,28,88
4933,28,89
4934,28,90
4935,28,91
4936,28,92
4937,28,93
4938,28,94
4939,28,95
4940,28,96
4941,28,97
4942,28,98
4943,28,99
4944,28,100
4945,28,101
4946,28,102
4947,28,103
4948,28,104
4949,28,105
4950,28,106
4951,28,107
4952,28,108
4953,28,109
4954,28,110
4955,28,111
4956,28,112
4957,28,113
4958,28,114
4959,28,115
4960,28,116
4961,28,117
4962,28,118
4963,28,119
4964,28,120
4965,28,121
4966,28,122
4967,28,123
4968,28,124
4969,28,125
4970,28,126
4971,28,127
4972,28,128
4973,28,129
4974,28,130
4975,28,131
4976,28,132
4977,28,133
4978,28,134
4979,28,135
4980,28,136
4981,28,137
4982,28,138
4983,28,139
4984,28,140
4985,28,141
4986,28,142
4987,28,143
4988,28,144
4989,28,145
4990,28,146
4991,28,147
4992,28,148
4993,28,149
4994,28,150
4995,28,151
4996,28,152
4997,28,153
4998,28,154
4999,28,155
5000,28,156
5001,28,157
5002,28,158
5003,28,159
5004,28,160
5005,28,161
5006,28,162
5007,28,163
5008,28,164
5009,28,165
5010,28,166
5011,28,167
5012,28,168
5013,28,169
5014,28,170
5015,28,171
5016,28,172
5017,29,0
5018,29,1
5019,29,2
5020,29,3
5021,29,4
5022,29,5
5023,29,6
5024,29,7
5025,29,8
5026,29,9
5027,29,10
5028,29,11
5029,29,12
5030,29,13
5031,29,14
5032,29,15
5033,29,16
5034,29,17
5035,29,18
5036,29,19
5037,29,20
5038,29,21
5039,29,22
5040,29,23
5041,29,24
5042,29,25
5043,29,26
5044,29,27
5045,29,28
5046,29,29
5047,29,30
5048,29,31
5049,29,32
5050,29,33
5051,29,34
5052,29,35
5053,29,36
5054,29,37
5055,29,38
5056,29,39
5057,29,40
5058,29,41
5059,29,42
5060,29,43
5061,29,44
5062,29,45
5063,29,46
5064,29,47
5065,29,48
5066,29,49
5067,29,50
5068,29,51
5069,29,52
5070,29,53
5071,29,54
5072,29,55
5073,29,56
5074,29,57
5075,29,58
5076,29,59
5077,29,60
5078,29,61
5079,29,62
5080,29,63
5081,29,64
5082,29,65
5083,29,66
5084,29,67
5085,29,68
5086,29,69
5087,29,70
5088,29,71
5089,29,72
5090,29,73
5091,29,74
5092,29,75
5093,29,76
5094,29,77
5095,29,78
5096,29,79
5097,29,80
5098,29,81
5099,29,82
5100,29,83
5101,29,84
5102,29,85
5103,29,86
5104,29,87
5105,29,88
5106,29,89
5107,29,90
5108,29,91
5109,29,92
5110,29,93
5111,29,94
5112,29,95
5113,29,96
5114,29,97
5115,29,98
5116,29,99
5117,29,100
5118,29,101
5119,29,102
5120,29,103
5121,29,104
5122,29,105
5123,29,106
5124,29,107
5125,29,108
5126,29,109
5127,29,110
5128,29,111
5129,29,112
5130,29,113
5131,29,114
5132,29,115
5133,29,116
5134,29,117
5135,29,118
5136,29,119
5137,29,120
5138,29,121
5139,29,122
5140,29,123
5141,29,124
5142,29,125
5143,29,126
5144,29,127
5145,29,128
5146,29,129
5147,29,130
5148,29,131
5149,29,132
5150,29,133
5151,29,134
5152,29,135
5153,29,136
5154,29,137
5155,29,138
5156,29,139
5157,29,140
5158,29,141
5159,29,142
5160,29,143
5161,29,144
5162,29,145
5163,29,146
5164,29,147
5165,29,148
5166,29,149
5167,29,150
5168,29,151
5169,29,152
5170,29,153
5171,29,154
5172,29,155
5173,29,156
5174,29,157
5175,29,158
5176,29,159
5177,29,160
5178,29,161
5179,29,162
5180,29,163
5181,29,164
5182,29,165
5183,29,166
5184,29,167
5185,29,168
5186,29,169
5187,29,170
5188,29,171
5189,29,172
5190,30,0
5191,30,1
5192,30,2
5193,30,3
5194,30,4
5195,30,5
5196,30,6
5197,30,7
5198,30,8
5199,30,9
5200,30,10
5201,30,11
5202,30,12
5203,30,13
5204,30,14
5205,30,15
5206,30,16
5207,30,17
5208,30,18
5209,30,19
5210,30,20
5211,30,21
5212,30,22
5213,30,23
5214,30,24
5215,30,25
5216,30,26
5217,30,27
5218,30,28
5219,30,29
5220,30,30
5221,30,31
5222,30,32
5223,30,33
5224,30,34
5225,30,35
5226,30,36
5227,30,37
5228,30,38
5229,30,39
5230,30,40
5231,30,41
5232,30,42
5233,30,43
5234,30,44
5235,30,45
5236,30,46
5237,30,47
5238,30,48
5239,30,49
5240,30,50
5241,30,51
5242,30,52
5243,30,53
5244,30,54
5245,30,55
5246,30,56
5247,30,57
5248,30,58
5249,30,59
5250,30,60
5251,30,61
5252,30,62
5253,30,63
5254,30,64
5255,30,65
5256,30,66
5257,30,67
5258,30,68
5259,30,69
5260,30,70
5261,30,71
5262,30,72
5263,30,73
5264,30,74
5265,30,75
5266,30,76
5267,30,77
5268,30,78
5269,30,79
5270,30,80
5271,30,81
5272,30,82
5273,30,83
5274,30,84
5275,30,85
5276,30,86
5277,30,87
5278,30,88
5279,30,89
5280,30,90
5281,30,91
5282,30,92
5283,30,93
5284,30,94
5285,30,95
5286,30,96
5287,30,97
5288,30,98
5289,30,99
5290,30,100
5291,30,101
5292,30,102
5293,30,103
5294,30,104
5295,30,105
5296,30,106
5297,30,107
5298,30,108
5299,30,109
5300,30,110
5301,30,111
5302,30,112
5303,30,113
5304,30,114
5305,30,115
5306,30,116
5307,30,117
5308,30,118
5309,30,119
5310,30,120
5311,30,121
5312,30,122
5313,30,123
5314,30,124
5315,30,125
5316,30,126
5317,30,127
5318,30,128
5319,30,129
5320,30,130
5321,30,131
5322,30,132
5323,30,133
5324,30,134
5325,30,135
5326,30,136
5327,30,137
5328,30,138
5329,30,139
5330,30,140
5331,30,141
5332,30,142
5333,30,143
5334,30,144
5335,30,145
5336,30,146
5337,30,147
5338,30,148
5339,30,149
5340,30,150
5341,30,151
5342,30,152
5343,30,153
5344,30,154
5345,30,155
5346,30,156
5347,30,157
5348,30,158
5349,30,159
5350,30,160
5351,30,161
5352,30,162
5353,30,163
5354,30,164
5355,30,165
5356,30,166
5357,30,167
5358,30,168
5359,30,169
5360,30,170
5361,30,171
5362,30,172
5363,31,0
5364,31,1
5365,31,2
5366,31,3
5367,31,4
5368,31,5
5369,31,6
5370,31,7
5371,31,8
5372,31,9
5373,31,10
5374,31,11
5375,31,12
5376,31,13
5377,31,14
5378,31,15
5379,31,16
5380,31,17
5381,31,18
5382,31,19
5383,31,20
5384,31,21
5385,31,22
5386,31,23
5387,31,24
5388,31,25
5389,31,26
5390,31,27
5391,31,28
5392,31,29
5393,31,30
5394,31,31
5395,31,32
5396,31,33
5397,31,34
5398,31,35
5399,31,36
5400,31,37
5401,31,38
5402,31,39
5403,31,40
5404,31,41
5405,31,42
5406,31,43
5407,31,44
5408,31,45
5409,31,46
5410,31,47
5411,31,48
5412,31,49
5413,31,50
5414,31,51
5415,31,52
5416,31,53
5417,31,54
5418,31,55
5419,31,56
5420,31,57
5421,31,58
5422,31,59
5423,31,60
5424,31,61
5425,31,62
5426,31,63
5427,31,64
5428,31,65
5429,31,66
5430,31,67
5431,31,68
5432,31,69
5433,31,70
5434,31,71
5435,31,72
5436,31,73
5437,31,74
5438,31,75
5439,31,76
5440,31,77
5441,31,78
5442,31,79
5443,31,80
5444,31,81
5445,31,82
5446,31,83
5447,31,84
5448,31,85
5449,31,86
5450,31,87
5451,31,88
5452,31,89
5453,31,90
5454,31,91
5455,31,92
5456,31,93
5457,31,94
5458,31,95
5459,31,96
5460,31,97
5461,31,98
5462,31,99
5463,31,100
5464,31,101
5465,31,102
5466,31,103
5467,31,104
5468,31,105
5469,31,106
5470,31,107
5471,31,108
5472,31,109
5473,31,110
5474,31,111
5475,31,112
5476,31,113
5477,31,114
5478,31,115
5479,31,116
5480,31,117
5481,31,118
5482,31,119
5483,31,120
5484,31,121
5485,31,122
5486,31,123
5487,31,124
5488,31,125
5489,31,126
5490,31,127
5491,31,128
5492,31,129
5493,31,130
5494,31,131
5495,31,132
5496,31,133
5497,31,134
5498,31,135
5499,31,136
5500,31,137
5501,31,138
5502,31,139
5503,31,140
5504,31,141
5505,31,142
5506,31,143
5507,31,144
5508,31,145
5509,31,146
5510,31,147
5511,31,148
5512,31,149
5513,31,150
5514,31,151
5515,31,152
5516,31,153
5517,31,154
5518,31,155
5519,31,156
5520,31,157
5521,31,158
5522,31,159
5523,31,160
5524,31,161
5525,31,162
5526,31,163
5527,31,164
5528,31,165
5529,31,166
5530,31,167
5531,31,168
5532,31,169
5533,31,170
5534,31,171
5535,31,172
5536,32,0
5537,32,1
5538,32,2
5539,32,3
5540,32,4
5541,32,5
5542,32,6
5543,32,7
5544,32,8
5545,32,9
5546,32,10
5547,32,11
5548,32,12
5549,32,13
5550,32,14
5551,32,15
5552,32,16
5553,32,17
5554,32,18
5555,32,19
5556,32,20
5557,32,21
5558,32,22
5559,32,23
5560,32,24
5561,32,25
5562,32,26
5563,32,27
5564,32,28
5565,32,29
5566,32,30
5567,32,31
5568,32,32
5569,32,33
5570,32,34
5571,32,35
5572,32,36
5573,32,37
5574,32,38
5575,32,39
5576,32,40
5577,32,41
5578,32,42
5579,32,43
5580,32,44
5581,32,45
5582,32,46
5583,32,47
5584,32,48
5585,32,49
5586,32,50
5587,32,51
5588,32,52
5589,32,53
5590,32,54
5591,32,55
5592,32,56
5593,32,57
5594,32,58
5595,32,59
5596,32,60
5597,32,61
5598,32,62
5599,32,63
5600,32,64
5601,32,65
5602,32,66
5603,32,67
5604,32,68
5605,32,69
5606,32,70
5607,32,71
5608,32,72
5609,32,73
5610,32,74
5611,32,75
5612,32,76
5613,32,77
5614,32,78
5615,32,79
5616,32,80
5617,32,81
5618,32,82
5619,32,83
5620,32,84
5621,32,85
5622,32,86
5623,32,87
5624,32,88
5625,32,89
5626,32,90
5627,32,91
5628,32,92
5629,32,93
5630,32,94
5631,32,95
5632,32,96
5633,32,97
5634,32,98
5635,32,99
5636,32,100
5637,32,101
5638,32,102
5639,32,103
5640,32,104
5641,32,105
5642,32,106
5643,32,107
5644,32,108
5645,32,109
5646,32,110
5647,32,111
5648,32,112
5649,32,113
5650,32,114
5651,32,115
5652,32,116
5653,32,117
5654,32,118
5655,32,119
5656,32,120
5657,32,121
5658,32,122
5659,32,123
5660,32,124
5661,32,125
5662,32,126
5663,32,127
5664,32,128
5665,32,129
5666,32,130
5667,32,131
5668,32,132
5669,32,133
5670,32,134
5671,32,135
5672,32,136
5673,32,137
5674,32,138
5675,32,139
5676,32,140
5677,32,141
5678,32,142
5679,32,143
5680,32,144
5681,32,145
5682,32,146
5683,32,147
5684,32,148
5685,32,149
5686,32,150
5687,32,151
5688,32,152
5689,32,153
5690,32,154
5691,32,155
5692,32,156
5693,32,157
5694,32,158
5695,32,159
5696,32,160
5697,32,161
5698,32,162
5699,32,163
5700,32,164
5701,32,165
5702,32,166
5703,32,167
5704,32,168
5705,32,169
5706,32,170
5707,32,171
5708,32,172
5709,33,0
5710,33,1
5711,33,2
5712,33,3
5713,33,4
5714,33,5
5715,33,6
5716,33,7
5717,33,8
5718,33,9
5719,33,10
5720,33,11
5721,33,12
5722,33,13
5723,33,14
5724,33,15
5725,33,16
5726,33,17
5727,33,18
5728,33,19
5729,33,20
5730,33,21
5731,33,22
5732,33,23
5733,33,24
5734,33,25
5735,33,26
5736,33,27
5737,33,28
5738,33,29
5739,33,30
5740,33,31
5741,33,32
5742,33,33
5743,33,34
5744,33,35
5745,33,36
5746,33,37
5747,33,38
5748,33,39
5749,33,40
5750,33,41
5751,33,42
5752,33,43
5753,33,44
5754,33,45
5755,33,46
5756,33,47
5757,33,48
5758,33,49
5759,33,50
5760,33,51
5761,33,52
5762,33,53
5763,33,54
5764,33,55
5765,33,56
5766,33,57
5767,33,58
5768,33,59
5769,33,60
5770,33,61
5771,33,62
5772,33,63
5773,33,64
5774,33,65
5775,33,66
5776,33,67
5777,33,68
5778,33,69
5779,33,70
5780,33,71
5781,33,72
5782,33,73
5783,33,74
5784,33,75
5785,33,76
5786,33,77
5787,33,78
5788,33,79
5789,33,80
5790,33,81
5791,33,82
5792,33,83
5793,33,84
5794,33,85
5795,33,86
5796,33,87
5797,33,88
5798,33,89
5799,33,90
5800,33,91
5801,33,92
5802,33,93
5803,33,94
5804,33,95
5805,33,96
5806,33,97
5807,33,98
5808,33,99
5809,33,100
5810,33,101
5811,33,102
5812,33,103
5813,33,104
5814,33,105
5815,33,106
5816,33,107
5817,33,108
5818,33,109
5819,33,110
5820,33,111
5821,33,112
5822,33,113
5823,33,114
5824,33,115
5825,33,116
5826,33,117
5827,33,118
5828,33,119
5829,33,120
5830,33,121
5831,33,122
5832,33,123
5833,33,124
5834,33,125
5835,33,126
5836,33,127
5837,33,128
5838,33,129
5839,33,130
5840,33,131
5841,33,132
5842,33,133
5843,33,134
5844,33,135
5845,33,136
5846,33,137
5847,33,138
5848,33,139
5849,33,140
5850,33,141
5851,33,142
5852,33,143
5853,33,144
5854,33,145
5855,33,146
5856,33,147
5857,33,148
5858,33,149
5859,33,150
5860,33,151
5861,33,152
5862,33,153
5863,33,154
5864,33,155
5865,33,156
5866,33,157
5867,33,158
5868,33,159
5869,33,160
5870,33,161
5871,33,162
5872,33,163
5873,33,164
5874,33,165
5875,33,166
5876,33,167
5877,33,168
5878,33,169
5879,33,170
5880,33,171
5881,33,172
5882,34,0
5883,34,1
5884,34,2
5885,34,3
5886,34,4
5887,34,5
5888,34,6
5889,34,7
5890,34,8
5891,34,9
5892,34,10
5893,34,11
5894,34,12
5895,34,13
5896,34,14
5897,34,15
5898,34,16
5899,34,17
5900,34,18
5901,34,19
5902,34,20
5903,34,21
5904,34,22
5905,34,23
5906,34,24
5907,34,25
5908,34,26
5909,34,27
5910,34,28
5911,34,29
5912,34,30
5913,34,31
5914,34,32
5915,34,33
5916,34,34
5917,34,35
5918,34,36
5919,34,37
5920,34,38
5921,34,39
5922,34,40
5923,34,41
5924,34,42
5925,34,43
5926,34,44
5927,34,45
5928,34,46
5929,34,47
5930,34,48
5931,34,49
5932,34,50
5933,34,51
5934,34,52
5935,34,53
5936,34,54
5937,34,55
5938,34,56
5939,34,57
5940,34,58
5941,34,59
5942,34,60
5943,34,61
5944,34,62
5945,34,63
5946,34,64
5947,34,65
5948,34,66
5949,34,67
5950,34,68
5951,34,69
5952,34,70
5953,34,71
5954,34,72
5955,34,73
5956,34,74
5957,34,75
5958,34,76
5959,34,77
5960,34,78
5961,34,79
5962,34,80
5963,34,81
5964,34,82
5965,34,83
5966,34,84
5967,34,85
5968,34,86
5969,34,87
5970,34,88
5971,34,89
5972,34,90
5973,34,91
5974,34,92
5975,34,93
5976,34,94
5977,34,95
5978,34,96
5979,34,97
5980,34,98
5981,34,99
5982,34,100
5983,34,101
5984,34,102
5985,34,103
5986,34,104
5987,34,105
5988,34,106
5989,34,107
5990,34,108
5991,34,109
5992,34,110
5993,34,111
5994,34,112
5995,34,113
5996,34,114
5997,34,115
5998,34,116
5999,34,117
6000,34,118
6001,34,119
6002,34,120
6003,34,121
6004,34,122
6005,34,123
6006,34,124
6007,34,125
6008,34,126
6009,34,127
6010,34,128
6011,34,129
6012,34,130
6013,34,131
6014,34,132
6015,34,133
6016,34,134
6017,34,135
6018,34,136
6019,34,137
6020,34,138
6021,34,139
6022,34,140
6023,34,141
6024,34,142
6025,34,143
6026,34,144
6027,34,145
6028,34,146
6029,34,147
6030,34,148
6031,34,149
6032,34,150
6033,34,151
6034,34,152
6035,34,153
6036,34,154
6037,34,155
6038,34,156
6039,34,157
6040,34,158
6041,34,159
6042,34,160
6043,34,161
6044,34,162
6045,34,163
6046,34,164
6047,34,165
6048,34,166
6049,34,167
6050,34,168
6051,34,169
6052,34,170
6053,34,171
6054,34,172
6055,35,0
6056,35,1
6057,35,2
6058,35,3
6059,35,4
6060,35,5
6061,35,6
6062,35,7
6063,35,8
6064,35,9
6065,35,10
6066,35,11
6067,35,12
6068,35,13
6069,35,14
6070,35,15
6071,35,16
6072,35,17
6073,35,18
6074,35,19
6075,35,20
6076,35,21
6077,35,22
6078,35,23
6079,35,24
6080,35,25
6081,35,26
6082,35,27
6083,35,28
6084,35,29
6085,35,30
6086,35,31
6087,35,32
6088,35,33
6089,35,34
6090,35,35
6091,35,36
6092,35,37
6093,35,38
6094,35,39
6095,35,40
6096,35,41
6097,35,42
6098,35,43
6099,35,44
6100,35,45
6101,35,46
6102,35,47
6103,35,48
6104,35,49
6105,35,50
6106,35,51
6107,35,52
6108,35,53
6109,35,54
6110,35,55
6111,35,56
6112,35,57
6113,35,58
6114,35,59
6115,35,60
6116,35,61
6117,35,62
6118,35,63
6119,35,64
6120,35,65
6121,35,66
6122,35,67
6123,35,68
6124,35,69
6125,35,70
6126,35,71
6127,35,72
6128,35,73
6129,35,74
6130,35,75
6131,35,76
6132,35,77
6133,35,78
6134,35,79
6135,35,80
6136,35,81
6137,35,82
6138,35,83
6139,35,84
6140,35,85
6141,35,86
6142,35,87
6143,35,88
6144,35,89
6145,35,90
6146,35,91
6147,35,92
6148,35,93
6149,35,94
6150,35,95
6151,35,96
6152,35,97
6153,35,98
6154,35,99
6155,35,100
6156,35,101
6157,35,102
6158,35,103
6159,35,104
6160,35,105
6161,35,106
6162,35,107
6163,35,108
6164,35,109
6165,35,110
6166,35,111
6167,35,112
6168,35,113
6169,35,114
6170,35,115
6171,35,116
6172,35,117
6173,35,118
6174,35,119
6175,35,120
6176,35,121
6177,35,122
6178,35,123
6179,35,124
6180,35,125
6181,35,126
6182,35,127
6183,35,128
6184,35,129
6185,35,130
6186,35,131
6187,35,132
6188,35,133
6189,35,134
6190,35,135
6191,35,136
6192,35,137
6193,35,138
6194,35,139
6195,35,140
6196,35,141
6197,35,142
6198,35,143
6199,35,144
6200,35,145
6201,35,146
6202,35,147
6203,35,148
6204,35,149
6205,35,150
6206,35,151
6207,35,152
6208,35,153
6209,35,154
6210,35,155
6211,35,156
6212,35,157
6213,35,158
6214,35,159
6215,35,160
6216,35,161
6217,35,162
6218,35,163
6219,35,164
6220,35,165
6221,35,166
6222,35,167
6223,35,168
6224,35,169
6225,35,170
6226,35,171
6227,35,172
6228,36,0
6229,36,1
6230,36,2
6231,36,3
6232,36,4
6233,36,5
6234,36,6
6235,36,7
6236,36,8
6237,36,9
6238,36,10
6239,36,11
6240,36,12
6241,36,13
6242,36,14
6243,36,15
6244,36,16
6245,36,17
6246,36,18
6247,36,19
6248,36,20
6249,36,21
6250,36,22
6251,36,23
6252,36,24
6253,36,25
6254,36,26
6255,36,27
6256,36,28
6257,36,29
6258,36,30
6259,36,31
6260,36,32
6261,36,33
6262,36,34
6263,36,35
6264,36,36
6265,36,37
6266,36,38
6267,36,39
6268,36,40
6269,36,41
6270,36,42
6271,36,43
6272,36,44
6273,36,45
6274,36,46
6275,36,47
6276,36,48
6277,36,49
6278,36,50
6279,36,51
6280,36,52
6281,36,53
6282,36,54
6283,36,55
6284,36,56
6285,36,57
6286,36,58
6287,36,59
6288,36,60
6289,36,61
6290,36,62
6291,36,63
6292,36,64
6293,36,65
6294,36,66
6295,36,67
6296,36,68
6297,36,69
6298,36,70
6299,36,71
6300,36,72
6301,36,73
6302,36,74
6303,36,75
6304,36,76
6305,36,77
6306,36,78
6307,36,79
6308,36,80
6309,36,81
6310,36,82
6311,36,83
6312,36,84
6313,36,85
6314,36,86
6315,36,87
6316,36,88
6317,36,89
6318,36,90
6319,36,91
6320,36,92
6321,36,93
6322,36,94
6323,36,95
6324,36,96
6325,36,97
6326,36,98
6327,36,99
6328,36,100
6329,36,101
6330,36,102
6331,36,103
6332,36,104
6333,36,105
6334,36,106
6335,36,107
6336,36,108
6337,36,109
6338,36,110
6339,36,111
6340,36,112
6341,36,113
6342,36,114
6343,36,115
6344,36,116
6345,36,117
6346,36,118
6347,36,119
6348,36,120
6349,36,121
6350,36,122
6351,36,123
6352,36,124
6353,36,125
6354,36,126
6355,36,127
6356,36,128
6357,36,129
6358,36,130
6359,36,131
6360,36,132
6361,36,133
6362,36,134
6363,36,135
6364,36,136
6365,36,137
6366,36,138
6367,36,139
6368,36,140
6369,36,141
6370,36,142
6371,36,143
6372,36,144
6373,36,145
6374,36,146
6375,36,147
6376,36,148
6377,36,149
6378,36,150
6379,36,151
6380,36,152
6381,36,153
6382,36,154
6383,36,155
6384,36,156
6385,36,157
6386,36,158
6387,36,159
6388,36,160
6389,36,161
6390,36,162
6391,36,163
6392,36,164
6393,36,165
6394,36,166
6395,36,167
6396,36,168
6397,36,169
6398,36,170
6399,36,171
6400,36,172
6401,37,0
6402,37,1
6403,37,2
6404,37,3
6405,37,4
6406,37,5
6407,37,6
6408,37,7
6409,37,8
6410,37,9
6411,37,10
6412,37,11
6413,37,12
6414,37,13
6415,37,14
6416,37,15
6417,37,16
6418,37,17
6419,37,18
6420,37,19
6421,37,20
6422,37,21
6423,37,22
6424,37,23
6425,37,24
6426,37,25
6427,37,26
6428,37,27
6429,37,28
6430,37,29
6431,37,30
6432,37,31
6433,37,32
6434,37,33
6435,37,34
6436,37,35
6437,37,36
6438,37,37
6439,37,38
6440,37,39
6441,37,40
6442,37,41
6443,37,42
6444,37,43
6445,37,44
6446,37,45
6447,37,46
6448,37,47
6449,37,48
6450,37,49
6451,37,50
6452,37,51
6453,37,52
6454,37,53
6455,37,54
6456,37,55
6457,37,56
6458,37,57
6459,37,58
6460,37,59
6461,37,60
6462,37,61
6463,37,62
6464,37,63
6465,37,64
6466,37,65
6467,37,66
6468,37,67
6469,37,68
6470,37,69
6471,37,70
6472,37,71
6473,37,72
6474,37,73
6475,37,74
6476,37,75
6477,37,76
6478,37,77
6479,37,78
6480,37,79
6481,37,80
6482,37,81
6483,37,82
6484,37,83
6485,37,84
6486,37,85
6487,37,86
6488,37,87
6489,37,88
6490,37,89
6491,37,90
6492,37,91
6493,37,92
6494,37,93
6495,37,94
6496,37,95
6497,37,96
6498,37,97
6499,37,98
6500,37,99
6501,37,100
6502,37,101
6503,37,102
6504,37,103
6505,37,104
6506,37,105
6507,37,106
6508,37,107
6509,37,108
6510,37,109
6511,37,110
6512,37,111
6513,37,112
6514,37,113
6515,37,114
6516,37,115
6517,37,116
6518,37,117
6519,37,118
6520,37,119
6521,37,120
6522,37,121
6523,37,122
6524,37,123
6525,37,124
6526,37,125
6527,37,126
6528,37,127
6529,37,128
6530,37,129
6531,37,130
6532,37,131
6533,37,132
6534,37,133
6535,37,134
6536,37,135
6537,37,136
6538,37,137
6539,37,138
6540,37,139
6541,37,140
6542,37,141
6543,37,142
6544,37,143
6545,37,144
6546,37,145
6547,37,146
6548,37,147
6549,37,148
6550,37,149
6551,37,150
6552,37,151
6553,37,152
6554,37,153
6555,37,154
6556,37,155
6557,37,156
6558,37,157
6559,37,158
6560,37,159
6561,37,160
6562,37,161
6563,37,162
6564,37,163
6565,37,164
6566,37,165
6567,37,166
6568,37,167
6569,37,168
6570,37,169
6571,37,170
6572,37,171
6573,37,172
6574,38,0
6575,38,1
6576,38,2
6577,38,3
6578,38,4
6579,38,5
6580,38,6
6581,38,7
6582,38,8
6583,38,9
6584,38,10
6585,38,11
6586,38,12
6587,38,13
6588,38,14
6589,38,15
6590,38,16
6591,38,17
6592,38,18
6593,38,19
6594,38,20
6595,38,21
6596,38,22
6597,38,23
6598,38,24
6599,38,25
6600,38,26
6601,38,27
6602,38,28
6603,38,29
6604,38,30
6605,38,31
6606,38,32
6607,38,33
6608,38,34
6609,38,35
6610,38,36
6611,38,37
6612,38,38
6613,38,39
6614,38,40
6615,38,41
6616,38,42
6617,38,43
6618,38,44
6619,38,45
6620,38,46
6621,38,47
6622,38,48
6623,38,49
6624,38,50
6625,38,51
6626,38,52
6627,38,53
6628,38,54
6629,38,55
6630,38,56
6631,38,57
6632,38,58
6633,38,59
6634,38,60
6635,38,61
6636,38,62
6637,38,63
6638,38,64
6639,38,65
6640,38,66
6641,38,67
6642,38,68
6643,38,69
6644,38,70
6645,38,71
6646,38,72
6647,38,73
6648,38,74
6649,38,75
6650,38,76
6651,38,77
6652,38,78
6653,38,79
6654,38,80
6655,38,81
6656,38,82
6657,38,83
6658,38,84
6659,38,85
6660,38,86
6661,38,87
6662,38,88
6663,38,89
6664,38,90
6665,38,91
6666,38,92
6667,38,93
6668,38,94
6669,38,95
6670,38,96
6671,38,97
6672,38,98
6673,38,99
6674,38,100
6675,38,101
6676,38,102
6677,38,103
6678,38,104
6679,38,105
6680,38,106
6681,38,107
6682,38,108
6683,38,109
6684,38,110
6685,38,111
6686,38,112
6687,38,113
6688,38,114
6689,38,115
6690,38,116
6691,38,117
6692,38,118
6693,38,119
6694,38,120
6695,38,121
6696,38,122
6697,38,123
6698,38,124
6699,38,125
6700,38,126
6701,38,127
6702,38,128
6703,38,129
6704,38,130
6705,38,131
6706,38,132
6707,38,133
6708,38,134
6709,38,135
6710,38,136
6711,38,137
6712,38,138
6713,38,139
6714,38,140
6715,38,141
6716,38,142
6717,38,143
6718,38,144
6719,38,145
6720,38,146
6721,38,147
6722,38,148
6723,38,149
6724,38,150
6725,38,151
6726,38,152
6727,38,153
6728,38,154
6729,38,155
6730,38,156
6731,38,157
6732,38,158
6733,38,159
6734,38,160
6735,38,161
6736,38,162
6737,38,163
6738,38,164
6739,38,165
6740,38,166
6741,38,167
6742,38,168
6743,38,169
6744,38,170
6745,38,171
6746,38,172
6747,39,0
6748,39,1
6749,39,2
6750,39,3
6751,39,4
6752,39,5
6753,39,6
6754,39,7
6755,39,8
6756,39,9
6757,39,10
6758,39,11
6759,39,12
6760,39,13
6761,39,14
6762,39,15
6763,39,16
6764,39,17
6765,39,18
6766,39,19
6767,39,20
6768,39,21
6769,39,22
6770,39,23
6771,39,24
6772,39,25
6773,39,26
6774,39,27
6775,39,28
6776,39,29
6777,39,30
6778,39,31
6779,39,32
6780,39,33
6781,39,34
6782,39,35
6783,39,36
6784,39,37
6785,39,38
6786,39,39
6787,39,40
6788,39,41
6789,39,42
6790,39,43
6791,39,44
6792,39,45
6793,39,46
6794,39,47
6795,39,48
6796,39,49
6797,39,50
6798,39,51
6799,39,52
6800,39,53
6801,39,54
6802,39,55
6803,39,56
6804,39,57
6805,39,58
6806,39,59
6807,39,60
6808,39,61
6809,39,62
6810,39,63
6811,39,64
6812,39,65
6813,39,66
6814,39,67
6815,39,68
6816,39,69
6817,39,70
6818,39,71
6819,39,72
6820,39,73
6821,39,74
6822,39,75
6823,39,76
6824,39,77
6825,39,78
6826,39,79
6827,39,80
6828,39,81
6829,39,82
6830,39,83
6831,39,84
6832,39,85
6833,39,86
6834,39,87
6835,39,88
6836,39,89
6837,39,90
6838,39,91
6839,39,92
6840,39,93
6841,39,94
6842,39,95
6843,39,96
6844,39,97
6845,39,98
6846,39,99
6847,39,100
6848,39,101
6849,39,102
6850,39,103
6851,39,104
6852,39,105
6853,39,106
6854,39,107
6855,39,108
6856,39,109
6857,39,110
6858,39,111
6859,39,112
6860,39,113
6861,39,114
6862,39,115
6863,39,116
6864,39,117
6865,39,118
6866,39,119
6867,39,120
6868,39,121
6869,39,122
6870,39,123
6871,39,124
6872,39,125
6873,39,126
6874,39,127
6875,39,128
